sqft,bedrooms,bathrooms,age_years,price
1436.536351521857,1,3,75,215131.0131731158
3787.2694100153503,2,3,15,579152.533962564
1439.8829128229347,4,2,61,231050.5727025732
2958.4205731534976,2,1,55,440151.75973203854
953.4363632511665,4,3,64,168624.84182039244
3352.625542227413,4,2,58,528447.4810577304
911.5650392617517,1,2,58,109084.88679156193
2306.143943732663,1,2,64,300125.70706080267
623.261692985304,4,2,40,107820.77990231923
2425.274909590703,5,1,69,371453.8418783589
3463.175648946488,3,1,63,525209.4590094723
795.3947917009089,5,3,42,173918.83990307664
1459.8980278668932,1,1,63,213643.1871737657
3176.4257218745593,2,3,23,510574.34094121493
2628.3441181003273,5,2,68,420755.4704870821
1594.7891729147382,1,2,11,263422.9107415289
2701.163578089403,3,3,0,442204.42847781215
2091.4861214781768,4,2,60,340366.4089200651
3518.2469299690674,3,2,2,563480.1968671907
1525.289658742565,2,1,40,224100.02841109416
3152.0571110331252,5,3,37,565363.2128030065
2724.8595427443747,5,2,37,438587.7949513034
3091.500312835977,2,3,57,470902.4634153736
1823.9156479475034,4,3,44,317766.7439873619
3037.223566256451,1,1,33,452119.9532791893
2944.4913385872724,1,2,54,428529.1804634236
1856.2111223593745,5,1,30,315059.1321904343
592.5828061126166,4,2,34,157570.760494019
3870.196614330686,1,3,1,588636.2241196583
2997.6013862676396,2,3,40,453248.16432380874
1216.5852695008007,5,3,48,253345.27997326432
3057.8252474474443,5,1,21,519108.285837235
1475.3917725083209,2,2,76,191031.6883636133
2142.4988750408484,1,2,76,277100.85729207186
3509.6085621474085,5,2,49,561504.2994320327
2068.2523603229256,5,2,64,376634.1315842675
1508.0230049408594,3,2,19,272405.3387339174
1569.2188906490474,5,3,27,285315.52603187837
769.5604332913563,4,1,50,136007.85413631456
1268.2695287319698,5,3,9,260646.87678666832
1448.8718025661024,4,1,29,273606.34044177097
1105.3918943851681,3,2,22,206618.03498677476
720.7300011004747,2,2,29,145815.9401942292
2130.2620704024494,5,2,47,362358.12897824234
1250.3864588424053,3,1,4,259940.4947503163
3085.696788795694,1,2,40,467032.4260842052
3728.8471698102303,4,1,57,574939.1252760673
1455.4464490325663,2,2,9,237824.9754167154
2502.8690177178746,1,3,0,408109.24918142275
2273.539826956676,1,1,10,359882.8751456062
762.8798855796208,5,3,67,140385.0472145063
937.0603382999693,1,3,48,178474.67094976277
3596.728102651698,5,3,0,626341.9002153747
2159.5321324147826,5,3,31,374708.0744892047
3316.134686071135,2,2,62,504635.43376219826
733.0326067095374,3,2,69,100812.46593951482
2581.8459780309013,2,3,27,422782.3299163662
3528.591839962172,4,2,46,557090.384465921
3534.7313385754887,2,1,27,530808.3859933771
520.0285028069402,5,3,51,145030.27739013123
2326.020365746414,4,2,39,385077.76453539066
1791.516622486147,3,3,66,295248.963307124
3160.1471018466723,3,2,14,511735.73845058796
756.2664888448655,1,1,10,105037.04742301675
1427.242967612272,2,3,16,233635.702300397
3344.249748627588,4,3,27,547261.8471632455
2143.44677887894,4,2,57,339162.1508683217
2086.0261252209766,2,1,28,324333.23382374947
3889.9552682719013,1,1,72,554591.3199972468
1619.6173181330523,2,1,20,241301.36599770596
646.027205258794,4,3,11,166546.54870848035
1872.7029192072246,3,2,19,301434.5572445057
1036.8074654937072,4,3,22,202664.05846781857
786.6214966918914,1,1,2,175872.74477643476
2487.5112487342562,1,3,78,368835.07551218383
3837.514656204401,4,2,28,613785.5459351701
2527.9265099673253,3,3,54,425876.21993519895
2764.9009164501517,3,2,1,489220.2419582313
1632.701015737277,3,1,73,244843.73953351847
2498.929999337456,4,3,35,443853.5514914475
3132.855797745306,5,2,30,520211.30223179
2562.496993731284,2,3,27,411901.6724693933
3309.724309656211,2,2,61,476764.8075950229
2426.6473815984637,2,3,4,420549.60061691806
1193.5041976486086,3,3,56,178418.89832280614
2539.54188982178,3,3,65,384378.7231445433
2218.2754648879168,5,2,59,370421.06270451355
1080.774363627474,1,3,30,169545.609076578
2667.080479061677,1,1,38,395867.59591084346
3359.361898524012,5,3,24,599079.0352887815
972.806927172264,5,1,23,181747.01796858828
2407.31051573302,1,1,75,343151.0770929727
3067.90496477645,2,2,29,468741.04994186864
1910.5615866388655,3,1,76,256771.41425675328
1445.161844241094,2,3,11,262355.8187100914
1802.981437345386,1,2,25,295874.8953725216
2395.9448159298836,5,3,6,430885.9348482881
2903.311306245243,1,3,62,413965.860094917
2457.113276145184,2,3,30,388975.06049912854
874.5876224743381,4,1,25,157386.54563346395
3362.6023763566823,2,2,68,494819.83389090426
3733.508999776342,4,2,44,580140.9831669976
854.5249485463783,2,2,26,145562.37255799276
1373.3181173084508,5,3,31,273509.5991802655
1107.884159084695,4,3,44,199721.71030237593
3472.0430772549184,5,2,45,580116.5009347285
3685.9755326624327,4,2,65,556745.7052264255
654.9581399801361,2,3,30,113668.800175969
1663.4679488761954,2,1,8,306690.72080012487
1173.731145669513,3,2,63,202247.5420137073
2143.3644741126695,3,3,29,362374.32568230014
3725.566495499602,5,1,74,581089.2348404144
745.6063457760256,2,1,29,126747.04922254726
1099.4768954704477,2,2,51,158467.77469206665
2204.6024851848,5,2,56,374028.33671722614
2334.1214316698297,4,2,8,414284.5448518841
3109.2544904796896,2,2,72,470015.9597207719
2031.9011349163507,3,3,77,278540.5623857372
993.9786300383561,4,3,0,236201.34747925206
1737.6415513176737,5,2,42,307547.69654804963
3937.3259139386932,5,1,43,614893.3797825521
3127.527512882031,3,3,34,498496.99785537657
907.2053003717053,2,2,0,172007.85593053608
3328.732125936465,1,2,35,481470.9039322194
1588.2426239351921,5,1,24,279429.2653952265
3234.887687389747,4,1,40,521972.7734374926
544.5250721825022,3,2,32,87319.75804522709
3549.4455390586345,5,1,13,585377.6994564541
1068.0861333184369,4,2,22,173138.2736390524
2095.1270848019594,3,3,57,323037.23813560884
2816.1445940179556,2,2,33,443892.55963128025
2277.543488856193,1,3,60,331880.8756126459
1078.8921864508848,4,2,28,206095.8224316961
986.9147962299602,1,1,73,93864.26419788072
1495.8703752338708,4,2,39,267730.4739633932
683.3711495619793,2,2,16,118157.80552204662
1257.9066848851353,3,3,20,249316.67756726762
955.3675569633908,1,2,8,170084.36413139736
2126.7895507941803,5,2,31,366463.4165321037
1747.7847526993598,4,1,36,312657.6241986648
2553.9128704516493,3,2,17,417563.9317741842
1483.0760262131835,3,2,24,272627.78044514614
618.6886698323613,1,1,33,88979.37644188962
1658.8855654483875,5,1,32,292243.5000195397
3143.1324644538004,5,2,56,519688.79943552066
1395.4335604102434,5,2,20,277890.3067772806
1915.919516992598,3,1,2,330681.2130710766
3142.4103316376436,5,3,78,494190.69998805854
1923.3844941551667,4,3,79,303494.3252560836
3604.9344618230866,5,2,12,610432.80166568
3713.2397708198414,3,2,11,597297.922866823
1586.8537336039446,2,1,5,251489.47267050718
3075.8727858101342,1,3,63,411128.8795290255
1385.9094400504664,1,1,29,204020.13023503576
988.3317968490294,2,1,22,160016.86193570332
2032.5836445902507,4,2,23,370702.1530693154
2608.6535015028567,1,2,5,424045.31550007686
3774.5681221786117,1,3,52,580711.5420987647
1010.6553166141341,4,2,63,193255.81067786278
2993.269363642639,4,2,59,466191.526340377
2164.125767043477,5,2,45,354013.3178723922
960.9825416656893,4,1,42,179819.21768094326
3904.3031655490736,4,3,21,634921.2532353397
2935.1913196006026,2,2,54,435277.4454512145
951.0053651731646,5,1,30,209254.19966373304
3670.1439651796054,4,2,40,592827.829588702
860.8295619328212,2,3,69,141400.92589559624
824.3073214495214,1,2,69,78233.420667771
1660.4284844054305,1,1,56,225818.42058203716
3782.857060703611,5,3,58,624840.6140669874
615.5856851768658,3,1,22,100544.1484196292
3713.725343780708,5,1,29,605860.7460485719
2640.640525432943,1,3,18,426787.422995203
734.6807334209032,1,3,67,61049.26788488226
2490.071038999788,2,2,45,403492.31338493485
2105.767528813959,2,2,41,314400.5163884695
2473.945921038049,2,3,9,412853.65292640415
3080.2123937788524,1,3,7,520652.5019526743
2875.1668401442193,1,3,18,429067.07521160773
3990.296418235193,1,1,20,610547.4261063363
1048.3417227185614,4,2,64,165384.4351811503
3344.993965634566,5,2,63,530043.2323795464
1938.8254541660058,3,1,58,277174.93987325334
3241.5763237114325,3,3,74,510541.74621177575
3621.227108282528,5,1,2,593819.8866787245
3971.9936579342093,5,2,76,618471.08270562
1431.1464573737685,5,1,35,263840.0757459038
2085.2839486339453,5,1,22,362856.51718051283
3799.7274574722,2,3,31,592101.2635077479
3810.0843298578548,3,2,14,610380.1742313671
1805.0584500551322,5,3,59,325952.27707288
3790.7330906950724,5,1,39,613240.2962156266
1920.6190434757523,4,1,34,316711.9542003435
1811.6813464135776,4,1,73,254032.49480013613
3148.1678834560125,3,2,18,514260.12017881917
2149.241404793569,5,3,76,356634.8280274527
2068.6945966307085,5,3,67,343272.22751049127
1851.4164778741367,4,3,61,325523.17060249066
2014.8137616765644,3,2,15,315618.6228173437
989.3617624366151,1,1,68,152464.86268087078
713.6300160846504,1,2,51,93545.31581613001
3138.976006399067,1,3,25,472798.04140036384
2475.7498235332287,1,3,22,366642.7890012816
2851.617267853695,2,1,75,413813.2579317317
3308.174082499309,2,2,49,507673.66716224694
1305.3715687187266,2,1,42,192006.7501972695
1318.2052488576387,4,1,13,243653.5357832915
1472.6802150854028,2,3,32,248899.315615045
1563.7374690306547,3,2,70,226265.23889919007
3162.418212469402,4,3,5,562730.7052214728
1809.6355518579464,4,2,29,323697.55236784037
1631.1610200783673,1,2,67,219334.87154618683
2727.055494810906,1,2,54,371330.89253770205
1152.996754795347,3,3,54,213379.2343829608
872.4705253016207,2,2,59,118573.77248369592
2939.9663336742183,1,2,29,432334.54927933955
3147.5586620052436,3,1,37,506953.158438931
1537.2761102790926,1,1,63,208746.52703211652
2726.144118981877,4,2,43,410369.4137316733
619.2679876240843,3,3,34,103819.77550620961
1915.1164320284547,3,2,9,328180.89548013103
2522.8542699955683,3,2,41,380844.11023776495
1386.9648447205318,2,3,43,222409.872724534
1718.7521566688579,1,3,72,278544.11707812216
2633.4234733380254,2,1,42,439223.405205601
2564.6424554597875,2,1,68,362762.77666617924
1039.6675811318505,4,1,71,168264.70507818827
2973.036601743497,5,2,2,535820.5363372386
780.102465219077,4,3,28,167928.7569260727
3894.036359492682,2,3,78,550651.6924311623
1208.266853607648,2,2,12,229878.80401236517
1387.418499341829,5,3,67,238965.36488719436
1201.0519120875206,5,2,32,239487.33586461394
3970.2463583465333,5,1,72,617680.7474507337
1503.0822216289137,1,1,62,184850.70366593107
2618.5229607108595,3,1,42,429623.1323652701
3967.2195335528268,2,2,0,638339.4331895646
3825.237495167091,1,2,66,554487.9319178382
648.224401699138,3,1,2,134264.35888563187
2324.1442408882767,5,2,25,417414.0273560772
2604.5663672469022,5,2,79,420814.2158974171
2958.38271546562,2,2,33,451121.4441263423
1675.6826024503755,3,2,44,279066.4574227321
1647.6801354578217,5,1,21,292960.79820740584
514.994054630153,4,1,57,70300.97900665295
623.3284542910046,2,1,28,99287.25125911755
2425.20008981651,5,1,37,412471.40203632356
765.6048544497029,3,3,56,141481.92335773242
1208.6842404932427,2,2,15,227664.16971767865
1666.4517067715628,4,2,4,302787.40672896313
746.6494047365973,1,3,53,104194.90612100839
608.0094399576336,1,2,45,86443.73838400492
3744.2215729461586,3,2,19,609908.8913160647
2023.2302035254193,1,3,59,293683.4889841887
1217.0956122407129,3,1,36,184644.34000890088
2979.5813047220868,4,1,56,436010.08061069914
533.0586944743588,1,2,16,115035.15464623478
1357.560366760403,1,1,8,234462.31436550946
3862.6237366940395,1,2,72,541966.1393981953
3641.915605237394,1,1,69,534499.3605612806
2725.738376417876,4,3,31,458281.25689587754
826.2096997914616,3,2,43,150544.0192299542
1613.177958423341,5,2,55,295136.5526665924
597.7639255519291,1,2,5,108633.17666748047
1267.1685156957315,5,1,14,236406.8777095902
589.0194325405012,4,1,14,108230.56172818865
941.5728763870505,2,2,48,149621.11941907738
2716.2508940964312,4,3,72,431813.2959282315
851.5499549028139,3,1,23,167520.36098376248
1045.1707651180275,1,1,15,175074.41301603857
3659.8279406331153,5,2,9,621566.5189489467
1674.0834823575208,1,1,10,281607.9348368324
1665.4892358536868,5,1,25,283607.48647931055
802.8881464002187,5,3,39,182319.32897570115
3285.756826815024,2,2,5,538812.4850951734
2867.3203415981493,5,1,22,479904.2654853533
2414.9648012609237,5,1,48,419056.8562174016
2662.6949465955818,1,2,53,393834.3223002582
851.3324234137386,4,3,44,188013.3213347038
1411.0712339051215,2,3,30,252394.81031389226
2542.7453055303504,1,1,68,345548.87339205417
3832.8117844802673,2,2,3,643870.7768602269
3359.9617972742976,3,3,2,582339.5412028675
2742.5422551366605,3,3,46,438099.5132340461
2315.8650258833068,1,3,32,359227.4190608348
552.9626185816775,4,2,12,123994.4616058851
3617.5069364088617,3,2,78,532194.8177493875
733.9893338670065,4,1,38,133379.0062663217
951.7836781425988,3,2,27,178564.57600794735
2925.7510845345723,3,3,27,474139.1416418509
3342.5039333106056,4,2,4,573020.2880922747
3252.9273235366713,1,3,66,473143.0515181246
2083.414421049973,2,3,63,289555.64244244754
1119.6952218344315,4,1,1,216773.29110750594
623.5577580296689,4,1,7,131645.57567335575
3479.8286356467793,2,2,77,483431.8866765362
3921.9411207865364,4,2,57,605125.0658307628
1354.474266743725,2,3,46,231387.49645745993
3531.2671466317342,3,1,42,524502.4025401202
1908.8582093688833,5,3,61,294606.5722931116
1589.7031599134007,4,2,70,246277.02085782198
2268.0401799142346,4,3,0,460471.83809534146
528.5886360251234,3,1,41,82859.917731529
2049.500642231099,4,1,73,310384.67025683384
1198.4423900397865,4,3,54,205634.41401163195
2993.6001775306186,1,1,27,461648.0015944199
2258.999828934805,3,2,20,398834.183106856
3540.984204762279,2,3,31,555233.1624501072
3638.2686681060695,5,1,78,570439.4610115543
1608.6562541252972,2,3,42,242657.38933239976
1481.3433199397784,1,1,16,233831.61446225454
3786.9563431103193,5,2,35,599211.0992342568
2263.9914575353987,5,1,66,358913.20290783193
837.8043421339245,5,2,74,135532.08830842577
660.59795864682,4,1,54,116794.15524923927
3966.4893345672476,3,1,58,576996.4443467723
2527.072701597299,1,1,38,373441.29893501475
690.7254061784417,2,1,41,105819.96402561327
2289.3940692989695,4,3,29,386927.62936867616
2264.3657604698874,2,1,12,351274.6123878181
2023.85744634681,2,1,6,314237.30526905553
3829.481394781639,5,2,23,628373.0537401865
3820.7021075684343,3,3,63,592072.8341788372
937.3868739582874,2,2,26,160125.7697978601
1031.0224573525327,3,3,18,205936.20986014558
1926.210120231693,5,3,28,372960.5294143699
3419.09264910632,4,3,69,528142.1546703543
2683.1340829667392,3,1,12,442635.3221533597
3054.4054476481524,3,1,71,459182.7637853376
2516.204338301556,4,3,41,427730.9173120524
1235.199277385304,4,3,16,253648.39986792006
3362.179000733305,5,3,64,541677.9223468981
549.0734372173481,2,2,23,135354.21188170003
2944.694902634773,3,3,54,460723.65300010383
1180.1886551469936,1,3,56,165762.42968554707
2148.8201794180154,4,1,75,328589.59948308376
3912.96621894227,4,1,61,620140.0946862958
2386.625501303085,1,2,29,386474.3311595917
699.3208739161702,5,2,3,181361.95570177544
2000.7294044768803,4,1,50,330022.11244540487
2810.934870411726,1,2,66,406735.92371465935
698.4734234067233,5,3,43,158875.59446360232
1384.288042754234,5,1,65,234847.24029584287
564.1764827414464,1,3,31,108532.39561043924
2390.238879409253,2,2,49,363836.29679456516
1835.1715271260114,4,1,38,328218.2422759974
2262.915058314651,4,3,71,352344.73031124193
1535.4288554497707,3,2,74,246494.92072562163
2798.824548138657,2,3,78,440420.4610243838
1105.8015439750711,5,2,74,216886.3404090231
3673.2820836587202,4,3,16,617695.00038519
3860.285092926578,2,2,20,602675.6126587393
2225.4778003286556,3,1,75,295156.41406710935
2128.8654407368726,1,2,49,309655.4022256601
3508.6584704230704,4,3,68,584038.0387134321
1514.4322915218545,1,1,31,200162.69911333508
3310.869881424245,2,1,47,469152.46755619836
1505.5766323431694,2,2,8,274432.4285926891
3019.8767808339135,2,3,8,507278.2541842317
1669.039696390412,3,2,9,270086.1009269373
2609.105849398654,4,1,76,387087.3318441626
3740.5388620095973,1,1,31,562796.3076552161
690.1367488501382,1,2,59,63899.76965608784
3325.3911967496497,1,2,56,498857.80772478186
2396.459491789902,5,2,29,394705.30369218095
1826.7367063626407,1,3,54,287240.5617651222
1725.96409993665,4,3,25,317336.5409813879
742.9420813939345,5,2,11,170534.48985731014
1404.3254410773434,5,2,76,204024.47855454736
2680.9795867833313,3,1,56,397589.88824146247
841.5648579215413,1,3,18,149787.2765620457
2842.9256912853875,4,1,6,477064.3419246363
3867.8866869806984,4,1,65,576623.0949078347
3932.7163624186687,3,1,53,589712.0081996733
3612.344261020717,2,1,35,560344.7521266277
3323.1379899094236,5,1,79,490947.3952094098
1122.836589191154,1,3,55,160648.15533255963
3895.5458379555794,3,1,45,600611.2566462557
1209.5312092020822,3,1,65,174465.78903209948
3541.6741500860417,3,2,50,558630.9741028973
3572.5578389731377,3,3,7,617038.0270806344
2676.679105783239,3,2,36,421735.52439406846
2324.5735630194067,3,1,20,381289.85121428675
1201.4881521745317,2,3,71,130579.48161588454
2318.139297113141,3,3,9,398645.0234141101
1517.169633609461,4,2,72,246411.46668931117
940.582480853998,1,1,32,119971.24710190154
948.6691304958965,5,3,53,207255.7161635888
3304.0983709259144,4,3,11,533805.2721589828
3728.4118300682962,4,3,13,644514.2762222926
996.540763660658,2,1,73,116636.31090906437
546.413642293644,5,2,42,111317.45588591111
1422.714466798188,2,2,63,198014.5965454312
970.5364693897443,5,3,75,168886.85182090796
1160.192844781191,4,2,46,188258.6585634475
2541.6441479505324,5,3,46,410965.3902795529
1978.029430232723,4,1,15,334125.3831917215
2002.3018329873762,5,3,67,348305.6461591846
1219.6442948009958,4,2,16,242549.48223135291
2826.0607272079355,3,1,74,430208.1989693487
1513.2857664225019,5,2,47,258495.68843954592
1897.014075009239,3,2,43,299083.01679434633
2121.949141332395,5,3,72,342943.3617789287
3665.4856599521213,1,1,67,519658.1975634752
1362.2449518474934,2,3,74,203354.09726836675
3015.3310926435156,3,1,43,489614.76127896283
1582.7905327167693,5,3,74,276068.43466989393
3630.4920959912815,3,1,40,560310.8073058607
